species	common_name	taxon_id	order	family	individual	type	info	file	etag
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_6_0.fastq.gz	32ea5ad15d47f306f90752e60fbb35a7-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_7_0.fastq.gz	b808c63f381812a2a16e54ff5b834910-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_8_0.fastq.gz	3831b69b3817bcce11239b0e413610fa-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_9_0.fastq.gz	abb8b931e0146bbefcb369c9bb5ae2aa-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_10_0.fastq.gz	6d639f529ecd3f626871b401c3c88c21-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_11_0.fastq.gz	0d72f6f68bccc366c7402c2c9403456e-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_12_0.fastq.gz	66dc84bc7068591e7a5c84d06f283d1e-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_13_0.fastq.gz	5c039035dd72f102baaec93e24affce1-3
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_14_0.fastq.gz	d10ed54644778cb12033ebc1f2bf3f1b-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_15_0.fastq.gz	3949fc9f47dd4288d66eb14178e25049-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_16_0.fastq.gz	11d9cc8f623e3e86ea658d4f1c768650-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_17_0.fastq.gz	361af3ba380cd42dbad1cb161e0eddc0-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_18_0.fastq.gz	ffc083376b00d40de0247270ffc6d285-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_19_0.fastq.gz	f3c7f85f688b4f7e7cb77610a54486c7-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_20_0.fastq.gz	ba51b105273509aee9e95c689c24c55f-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_21_0.fastq.gz	0b9e1e4f85fce232acac002110282f44-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_22_0.fastq.gz	8cd58ca0d6f15e81f79575ca3cb62104-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_23_0.fastq.gz	06b5439150c31905fcad94ac23754e1d-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_24_0.fastq.gz	d1363d7c75566fe01e1816373d89349e-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_25_0.fastq.gz	2a5b49f32f4a856f74e706bdd5e0d7b1-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_26_0.fastq.gz	e99f4bb829dd5e9a8cdf931990b09499-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_27_0.fastq.gz	0988b691e1734ff03d5673b0bbc2cc85-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_28_0.fastq.gz	462740ce8b2a8203e106056f9df4e472-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_29_0.fastq.gz	deff164a9e0cb64a87247514f8eb4735-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_30_0.fastq.gz	5240ccdb93e6d0ee015024bd4f248d75-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_31_0.fastq.gz	42762b3da14612e417892a0faa0f061a-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_32_0.fastq.gz	110ac91def2baf0ee76a4390c3ee5bfa-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_33_0.fastq.gz	040035b564f0b1f1ccf717c9c0fea51c-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_34_0.fastq.gz	f08814f79db85743bcdf9daa05c25f43-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_35_0.fastq.gz	58321abd011c52e33d52bbebe18e53a5-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_36_0.fastq.gz	4df87ac3299ab3462d6e5c3104a75c13-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_37_0.fastq.gz	dd944c55932b439a8a21c03adfa4bf0e-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_38_0.fastq.gz	dffba959fb94bac08ffe222b434e025a-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_39_0.fastq.gz	b891729a9ef7c21f147ad264db576b76-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_40_0.fastq.gz	09f7ad5c7203165ddba81ab43a2cc033-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_41_0.fastq.gz	60acf21f4b482db3bd54e3c5b629a55e-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_42_0.fastq.gz	4fea99aba07793a913d6ccd18982d907-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_43_0.fastq.gz	653840a76e4f546ad37025b668f56496-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_44_0.fastq.gz	c36a166031218f0ac4682a6a26a5cc90-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_45_0.fastq.gz	d7189d158c362ffb402f1a628702ee8c-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_46_0.fastq.gz	510ed4505a8554620e160bb620dc6b79-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_47_0.fastq.gz	a90461f56d5dd08be91ac758df4008c9-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_48_0.fastq.gz	10b89a61344ed4867f9603650304bfee-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_49_0.fastq.gz	df30de0e2ddad6f0b719022441fc050d-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_50_0.fastq.gz	965f7679c0346e2224c5e6c50c2a12ec-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_51_0.fastq.gz	c8385df383b72cd6a8cf5f6353def760-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_52_0.fastq.gz	865e7d956a23d2a57e33e09e84a91d17-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_53_0.fastq.gz	301bb8232bfba89a042d131604c88158-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_54_0.fastq.gz	5fe5ad622ffd44462cda4eb1901d1dac-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_55_0.fastq.gz	9fef9e37f40f1bce5d5470c44d3d6fb4-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_56_0.fastq.gz	be699219479c69da8d4e90c36b577366-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_57_0.fastq.gz	1867f49f8c1dd4f608a4014cf1e534da-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_58_0.fastq.gz	93226b26621bb82e55898d357a75cc95-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_59_0.fastq.gz	6d1d12e6af7ce18cf3de19f4b114b307-2
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_60_0.fastq.gz	da4f9e0beff7e3cb24a4ef5ac82e102d-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_61_0.fastq.gz	b979e160bb6f1cd8e43eb72a0b397c20-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_62_0.fastq.gz	f15da983d859f1847805acf91e6b5273-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_63_0.fastq.gz	0e76d7095148dcdeaad489a02b7aa2e9-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_64_0.fastq.gz	8dc1c4ce67903875727bca4fe75807da-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_65_0.fastq.gz	02518f128d044f23fc84c70bfec3721c-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_66_0.fastq.gz	e50d0edb0451e3da0ec110be9774bbdb-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_67_0.fastq.gz	92bdddce3be3d205b1deb0a82e93e00e-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_68_0.fastq.gz	86af0262d29e51b02922b53fefd1d5f7-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_69_0.fastq.gz	989e105d6e53dcf19bbe2bee98483b93-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_70_0.fastq.gz	17d0c1e72617857a2addd856a103c711-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_71_0.fastq.gz	82057c8535ddf44103cda875a17d3b35-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_72_0.fastq.gz	617fb813a16c22c534cc5437959dc184-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_73_0.fastq.gz	b900dbb7d4c54d869873247667f69cff-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_74_0.fastq.gz	c5adc267620fa4a5284342063744c8d0-4
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_75_0.fastq.gz	eca79fd35803c7c969a95cdbcaa55d60-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_76_0.fastq.gz	5d503c8daa63999fa018bdcb6b796691-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_77_0.fastq.gz	c4e9982d7eb94a3ede2be48c5e23be46-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_78_0.fastq.gz	8be454c4f8488e6d7fa98b728ba3e979-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_79_0.fastq.gz	727bf272cef6aa5bf61636c933928802-6
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_80_0.fastq.gz	f3e4315fe996f1f18f1ad1be0a82f0ed-5
Nemophora degeerella	yellow-barred long-horn	233164	Lepidoptera	Adelidae	ilNemDege2	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Nemophora_degeerella/ilNemDege2/genomic_data/ont/fastq_pass/fastq_runid_67631b043c35d760726db54c2a7dd2fd5714be8c_client6_81_0.fastq.gz	62bfe8469d76a2112eaa4e003f819d2a-2
